Time,dummy,smooth,gdp_statevar,gdp_qnq,debtgdp_ratio_dummy,cpi_ons_qtr,cpi_cloyne_qtr,inf_cpi_ons_qtr,inf_cpi_cloyne_qtr,cpi_log_cloyne_qtr,GDP_index(ONS),GDP_index(cloyne),GDP_log_level(cloyne),Shock,TBILL,bank_rate,consumption_household,consumption_loglevel,gini_tcon,gini_ndcon,gini_inc,gini_wage,inc_p1,inc_p2,inc_p3,inc_p4,inc_p5,wage_p1,wage_p2,wage_p3,wage_p4,wage_p5,house_avg_price_log,hpi_log
01/02/1999,1,0.8922863938601977,0.25499999999999995,0.7,0,71.579,91.981972,-0.090808757,0.3632516163058536,4.521592601325313,382789,298606,12.60688025765628,0.5438871861133592,5.0816,5.667,177816,12.088504586764602,0.3448404000000014,0.3393309000000031,0.3290380000000018,0.37209100000000017,6.954873438,7.42020971,7.786746276,8.11386786,8.549428841,6.700601552,7.640925451,8.09860554,8.451659685,8.898345341607989,11.19689,3.64388
01/05/1999,1,0.8706846458887665,0.22999999999999993,0.5,0,72.285,92.279877,0.976689493,0.3228276951431135,4.524826100404795,384605,298657,12.607051036693736,0.24365533054828692,4.9362,5.167,180580,12.10392917186147,0.3265636999999999,0.31650280000000164,0.32362760000000007,0.3740272000000003,6.962560894,7.427467877,7.776666280682569,8.104162072,8.540518714,6.709078449,7.631859089,8.093986242,8.44561893,8.907742668482909,11.23842,3.68537
01/08/1999,1,0.9900652902434032,0.5549999999999999,1.6,0,72.12,92.361835,-0.228785358,0.088735786,4.525713852197116,390758,304272,12.625677317192057,-0.023621493,5.4241,5.083,182559,12.114828687429718,0.3481055,0.33863020000000205,0.3247160000000022,0.3606572000000002,6.9486269612643605,7.475068242,7.828529450291381,8.152728673,8.582042253,6.843674495,7.670817226,8.124086629,8.471442368,8.932447136,11.2953,3.74218
01/11/1999,1,0.9976540921363364,0.7299999999999998,1.4,0,72.46,92.660048,0.4692243996687679,0.3218355768604869,4.528937398011248,396357,308317,12.638883753450362,0.011195666807940707,5.5457,5.417,185954,12.133254610280769,0.3483614000000033,0.3373805000000007,0.3229487000000015,0.3654466000000031,6.9853361944381795,7.482592014,7.854097011091739,8.166245052,8.584101258,6.755705969,7.68235018,8.115490122,8.476830434,8.944202682,11.3206,3.76746
01/02/2000,1,0.9991665984400779,0.855,1.2,0,72.144,92.732778,-0.438012863,0.078429657,4.529722002305818,401242,312542,12.652494139127722,0.85322293,6.1176,5.917,190016,12.15486355812343,0.3432079000000021,0.3347391,0.3336376000000023,0.3767246000000003,6.971198675582951,7.461198609919631,7.850254397,8.177733063,8.621313993,6.83124938,7.675752764,8.118857629,8.500812324375019,8.991983599,11.34593,3.79279
01/05/2000,1,0.9994492793815639,0.905,0.7,0,72.74,92.854839,0.8193566125927818,0.13145356915647896,4.531037402757346,404196,315650,12.662389283795772,-0.338919657,6.07,6,190372,12.156735331701663,0.35339550000000053,0.34741270000000085,0.32606250000000186,0.3802321000000001,7.005775988,7.509582287,7.873419970790789,8.204645092,8.618340047,6.817007274,7.679547089447521,8.113953820136409,8.493892378218389,8.992366178348199,11.39897,3.84588
01/08/2000,1,0.9956398446036494,0.655,0.6,0,72.706,93.086155,-0.046763678,0.24849667493517885,4.533525462161062,406795,316749,12.66586494111447,-0.506242821,6.04,6,192090,12.165719291180958,0.33051940000000096,0.3270305000000027,0.3162149000000029,0.3691868,7.047103313,7.539420357,7.883045325,8.193319161,8.61319637,6.825290265,7.7039028408810495,8.130925997,8.496749837,8.986291252425529,11.41765,3.86451
01/11/2000,1,0.9775244349231063,0.4549999999999999,0.6,0,73.152,93.524458,0.6096894138232692,0.46865067103622304,4.538222984975503,409411,317688,12.668825048061716,0.11481811430165978,5.88,6,194173,12.176504793247679,0.34206520000000273,0.3276071000000003,0.31848360000000064,0.35875529999999994,7.036507584,7.507810678,7.858747081,8.181021863,8.592963691213619,6.934738667283179,7.7767200457558205,8.176373685,8.501945253459981,8.988180258,11.44704,3.89386
01/02/2001,1,0.9589378037771707,0.37999999999999995,0.9,0,72.766,93.497842,-0.530467526,-0.028466967,4.5379383558143855,413054,320100,12.676388725957954,-0.037715443,5.41,5.833,195908,12.185400440260635,0.3378305000000006,0.32693090000000014,0.3178186000000011,0.36449400000000226,7.055448329,7.537348459,7.888468817,8.196100375,8.618234365,6.872580842,7.74915216,8.189472328,8.507339188,8.994615847,11.44182,3.88875
01/05/2001,1,0.9261419201165699,0.305,0.4,0,73.842,94.262074,1.4571652988813866,0.8107523710967708,4.546078924,414878,322235,12.68303637200665,-0.652147877,5.21,5.333,197355,12.192759416468048,0.3347444000000002,0.3390466999999999,0.3244750000000014,0.36923490000000003,7.084884945,7.541224964775799,7.909318116,8.21958969,8.647950357,6.960665193,7.78580443,8.203627266,8.526248608,9.022838856,11.47729,3.92415
01/08/2001,1,0.91064994,0.2800000000000001,0.5,0,73.822,94.51666,-0.027092195,0.26935568819296335,4.548776115257628,417085,323720,12.687634223609638,-0.117081775,4.44,5,200169,12.206917288718664,0.34945840000000256,0.3551818,0.3208337000000025,0.3798476000000003,7.083377028349551,7.543385697,7.917355799,8.236376425,8.653207355,6.829432198,7.701072158415879,8.173697108042399,8.548413549,9.045036856,11.51264,3.95948
01/11/2001,1,0.8455008278039549,0.20500000000000002,0.3,0,73.899,94.527346,0.10419626787912986,0.011304665212956097,4.548889168300011,418445,324161,12.688995584934045,-0.245887749,3.98,4.167,202684,12.219403394938817,0.3359089000000019,0.3380854000000016,0.3189717,0.3623875,7.100847462,7.568094388821691,7.934809998,8.228313877,8.655500533,6.9553504249917895,7.771431977,8.168069725,8.519763472,9.017797797,11.49236,3.93925
01/02/2002,1,0.6120714651338774,0.055,0.3,1,73.892,94.952901,-0.009473285,0.448174827,4.553380989714155,419534,325891,12.694318248611252,0.5825490899898815,4.0908,4,204156,12.226639686470138,0.3351437000000003,0.3321862000000002,0.32527570000000117,0.37411170000000027,7.105515141,7.589941173181931,7.944396361,8.247784586,8.688968324503449,6.957866301,7.789743504,8.185244714,8.54827657,9.067650783,11.5245,3.97142
01/05/2002,1,0.6600042889320981,0.08,0.5,1,74.534,95.177368,0.8613518662623904,0.23584073054006305,4.555742182442367,421587,328303,12.701692241431484,-0.283442833,4.09376,4,206670,12.23887859725535,0.33734370000000136,0.32770620000000206,0.31686380000000236,0.3659837000000008,7.125628794892711,7.601375279,7.9318575142282395,8.238673122947551,8.661198034,7.001533292343391,7.794020769162151,8.190530460456591,8.547528062,9.042338187,11.603,4.04992
01/08/2002,1,0.7460933718210025,0.12999999999999995,0.7,1,74.582,95.478967,0.064358692,0.3158800408890012,4.558905982392413,424425,331081,12.710118337412796,0.043682223755383554,3.9104,4,207348,12.242153820101121,0.3430147000000004,0.3484426000000017,0.31130890000000033,0.35676760000000063,7.144421739399201,7.5843336724294295,7.92473581,8.241072789,8.659050582,6.944522169,7.783044266,8.193224653,8.525032691,8.996704111596461,11.6686,4.1155
01/11/2002,1,0.8922863938601977,0.25499999999999995,0.8,1,75.025,95.934741,0.5904698433855542,0.475087539,4.563668179061799,427725,334554,12.720553580498775,-0.654959683,3.9789,4,209735,12.25360010806543,0.33099010000000234,0.3365383000000014,0.30318470000000053,0.3616419000000005,7.131361402,7.606594976,7.968710807,8.276290013,8.649536547,6.87260255,7.743561537,8.187013262,8.523264455929471,8.983755067,11.71704,4.16392
